1633633580186,78.5,228
1633633580187,78.5,228
1633633580195,79.5,228
1633633580197,79.5,228
1633633580200,80.5,228
1633633580211,82.5,228
1633633580218,82.5,228
1633633580219,84.5,229
1633633580227,86.5,230
1633633580232,86.5,230
1633633580237,90.5,232
1633633580255,92.5,233
1633633580260,100.5,237
1633633580263,105.5,239
1633633580264,105.5,239
1633633580271,110.5,242
1633633580274,110.5,242
1633633580279,115.5,245
1633633580281,115.5,245
1633633580287,125.5,251
1633633580290,125.5,251
1633633580305,132.5,255
1633633580315,140.5,260
1633633580319,144.5,263
1633633580321,153.5,268
1633633580328,161.5,273
1633633580330,161.5,273
1633633580337,175.5,283
1633633580338,175.5,283
1633633580343,182.5,288
1633633580345,182.5,288
1633633580351,186.5,292
1633633580352,186.5,292
1633633580551,187.5,292
1633633580553,187.5,292
1633633580563,190.5,292
1633633580569,194.5,290
1633633580583,200.5,287
1633633580584,207.5,284
1633633580589,219.5,278
1633633580594,219.5,278
1633633580598,243.5,269
1633633580607,251.5,265
1633633580609,251.5,265
1633633580613,269.5,259
1633633580614,269.5,259
1633633580620,288.5,253
1633633580621,288.5,253
1633633580641,325.5,243
1633633580644,325.5,243
1633633580645,343.5,238
1633633580652,349.5,237
1633633580653,349.5,237
1633633580661,363.5,233
1633633580663,363.5,233
1633633580668,373.5,230
1633633580669,373.5,230
1633633580676,376.5,228
1633633580678,376.5,228
1633633580962,418.5,228
1633633580964,418.5,228
1633633580970,425.5,229
1633633580972,425.5,229
1633633580978,432.5,230
1633633580979,432.5,230
1633633580985,438.5,230
1633633580986,438.5,230
1633633580994,445.5,231
1633633580996,445.5,231
1633633581007,452.5,231
1633633581010,458.5,231
1633633581017,465.5,231
1633633581018,465.5,231
1633633581027,467.5,231
1633633581029,467.5,231
1633633581034,471.5,231
1633633581035,471.5,231
1633633581043,475.5,231
1633633581044,475.5,231
1633633581049,478.5,231
1633633581050,478.5,231
1633633581060,480.5,231
1633633581061,480.5,231
1633633581065,482.5,231
1633633581067,482.5,231
1633633581085,485.5,231
1633633581087,485.5,231
1633633581367,485.5,231
1633633581368,485.5,231
1633633581376,483.5,231
1633633581377,483.5,231
1633633581382,481.5,231
1633633581383,481.5,231
1633633581393,479.5,231
1633633581394,479.5,231
1633633581398,476.5,231
1633633581400,476.5,231
1633633581406,473.5,231
1633633581409,473.5,231
1633633581415,472.5,230
1633633581417,472.5,230
1633633581423,469.5,229
1633633581426,469.5,229
1633633581440,467.5,228
1633633581442,465.5,227
1633633581447,464.5,227
1633633581448,464.5,227
1633633581962,458.5,227
1633633581963,458.5,227
1633633581970,461.5,231
1633633581971,461.5,231
1633633581978,462.5,233
1633633581979,462.5,233
1633633581986,464.5,236
1633633581986,464.5,236
1633633581995,466.5,239
1633633581997,466.5,239
1633633582004,467.5,241
1633633582005,467.5,241
1633633582010,467.5,243
1633633582011,467.5,243
1633633582018,467.5,245
1633633582019,467.5,245
1633633582026,467.5,246
1633633582027,467.5,246
1633633582034,467.5,249
1633633582035,467.5,249
1633633582043,467.5,251
1633633582044,467.5,251
1633633582049,467.5,253
1633633582050,467.5,253
1633633582057,466.5,256
1633633582059,466.5,256
1633633582065,464.5,258
1633633582066,464.5,258
1633633582077,464.5,260
1633633582078,464.5,260
1633633582907,463.5,260
1633633582910,463.5,260
1633633582915,462.5,260
1633633582916,462.5,260
1633633582922,460.5,260
1633633582925,460.5,260
1633633582930,458.5,260
1633633582931,458.5,260
1633633582938,456.5,260
1633633582941,456.5,260
1633633582946,454.5,259
1633633582947,454.5,259
1633633582955,453.5,258
1633633582961,453.5,258
1633633582963,451.5,257
1633633582970,450.5,255
1633633582971,450.5,255
1633633582978,449.5,253
1633633582978,449.5,253
1633633582985,448.5,251
1633633582986,448.5,251
1633633582994,447.5,248
1633633582996,447.5,248
1633633583001,447.5,246
1633633583002,447.5,246
1633633583010,447.5,244
1633633583011,447.5,244
1633633583020,447.5,242
1633633583021,447.5,242
1633633583025,447.5,240
1633633583026,447.5,240
1633633583034,447.5,239
1633633583037,447.5,239
1633633583043,447.5,238
1633633583044,447.5,238
1633633583049,448.5,237
1633633583051,448.5,237
1633633583058,449.5,236
1633633583060,449.5,236
1633633583065,450.5,236
1633633583066,450.5,236
1633633583073,450.5,236
1633633583075,450.5,236
1633633583083,450.5,236
1633633583083,450.5,236
1633633583088,451.5,236
1633633583093,451.5,236
1633633583097,451.5,236
1633633583099,451.5,236
1633633583104,452.5,236
1633633583105,452.5,236
1633633583112,452.5,236
1633633583113,452.5,236
1633633583120,453.5,236
1633633583121,453.5,236
1633633584184,453.5,236
1633633584185,453.5,236
1633633584196,452.5,236
1633633584200,452.5,236
1633633584201,450.5,235
1633633584210,448.5,234
1633633584211,448.5,234
1633633584216,446.5,233
1633633584217,446.5,233
1633633584226,443.5,232
1633633584227,443.5,232
1633633584231,441.5,230
1633633584232,441.5,230
1633633584239,439.5,229
1633633584242,439.5,229
1633633584247,437.5,227
1633633584248,437.5,227
1633633584733,447.5,201
1633633584736,447.5,201
1633633584743,451.5,199
1633633584748,455.5,198
1633633584750,455.5,198
1633633584760,459.5,197
1633633584764,461.5,197
1633633584771,464.5,196
1633633584772,464.5,196
1633633584779,466.5,196
1633633584780,466.5,196
1633633584790,468.5,196
1633633584793,468.5,196
1633633584796,470.5,196
1633633584803,471.5,196
1633633584803,471.5,196
1633633584811,472.5,196
1633633584812,472.5,196
1633633584818,472.5,196
1633633584819,472.5,196
1633633584826,473.5,196
1633633584827,473.5,196
1633633584835,473.5,196
1633633584836,473.5,196
1633633584842,473.5,196
1633633584844,473.5,196
1633633584867,473.5,198
1633633584868,473.5,198
1633633584877,471.5,201
1633633584879,471.5,201
1633633584906,440.5,233
1633633584916,440.5,233
1633633584917,425.5,242
1633633584922,405.5,251
1633633584923,405.5,251
1633633584930,380.5,259
1633633584931,380.5,259
1633633584937,351.5,264
1633633584939,351.5,264
1633633584947,295.5,270
1633633584948,295.5,270
1633633584954,276.5,270
1633633584959,276.5,270
1633633584963,240.5,267
1633633584970,205.5,254
1633633584971,205.5,254
1633633584978,174.5,238
1633633584979,174.5,238
1633633584985,147.5,218
1633633584986,147.5,218
1633633584994,125.5,196
1633633584996,125.5,196
1633633585001,117.5,184
1633633585003,117.5,184
1633633585009,103.5,165
1633633585010,103.5,165
1633633585018,99.5,157
1633633585019,99.5,157
1633633585027,91.5,141
1633633585028,91.5,141
1633633585034,87.5,129
1633633585036,87.5,129
1633633585044,85.5,119
1633633585046,85.5,119
1633633585049,85.5,102
1633633585050,85.5,102
1633633585059,85.5,94
1633633585061,85.5,94
1633633585210,85.5,94
1633633585211,85.5,94
1633633585216,85.5,92
1633633585218,85.5,92
1633633585228,84.5,91
1633633585229,84.5,91
1633633585231,84.5,90
1633633585239,83.5,88
1633633585242,83.5,88
1633633585248,82.5,87
1633633585249,82.5,87
1633633585256,81.5,85
1633633585257,81.5,85
1633633585263,80.5,82
1633633585264,80.5,82
1633633585271,79.5,81
1633633585272,79.5,81
1633633585279,78.5,79
1633633585280,78.5,79
1633633585287,76.5,76
1633633585290,76.5,76
1633633585296,76.5,74
1633633585297,76.5,74
1633633585304,75.5,73
1633633585305,75.5,73
1633633585311,75.5,72
1633633585311,75.5,72
1633633585318,75.5,71
1633633585319,75.5,71
1633633585326,75.5,70
1633633585327,75.5,70
1633633585335,75.5,70
1633633585336,75.5,70
1633633585344,75.5,69
1633633585345,75.5,69
1633633585353,75.5,69
1633633585355,75.5,69
1633633585363,77.5,69
1633633585366,80.5,69
1633633585368,80.5,69
1633633585380,87.5,69
1633633585383,91.5,69
1633633585394,98.5,69
1633633585396,98.5,69
1633633585398,104.5,70
1633633585406,111.5,72
1633633585409,111.5,72
1633633585416,118.5,74
1633633585419,118.5,74
1633633585424,125.5,77
1633633585429,130.5,79
1633633585430,130.5,79
1633633585438,132.5,80
1633633585439,132.5,80
1633633585446,136.5,81
1633633585451,136.5,81
1633633585454,139.5,83
1633633585461,141.5,84
1633633585462,141.5,84
1633633585469,143.5,85
1633633585470,143.5,85
1633633585478,144.5,85
1633633585479,144.5,85
1633633585485,146.5,86
1633633585486,146.5,86
1633633585725,146.5,85
1633633585727,146.5,85
1633633585734,144.5,83
1633633585735,144.5,83
1633633585739,142.5,80
1633633585743,142.5,80
1633633585747,140.5,77
1633633585748,140.5,77
1633633585756,136.5,72
1633633585761,136.5,72
1633633585763,133.5,68
1633633585771,130.5,63
1633633585776,130.5,63
1633633585779,128.5,61
1633633585787,126.5,58
1633633585788,126.5,58
1633633585797,124.5,56
1633633585798,124.5,56
1633633585803,122.5,54
1633633585805,122.5,54
1633633585811,121.5,52
1633633585812,121.5,52
1633633585818,120.5,51
1633633585819,120.5,51
1633633585831,120.5,51
1633633585835,120.5,51
1633633585837,119.5,50
1633633585843,119.5,50
1633633585844,119.5,50
1633633585851,119.5,50
1633633585852,119.5,50
1633633585861,119.5,49
1633633585892,119.5,49
1633633585894,119.5,49
1633633586226,119.5,49
1633633586229,119.5,49
1633633586232,119.5,51
1633633586239,118.5,54
1633633586242,118.5,54
1633633586247,118.5,57
1633633586249,118.5,57
1633633586255,117.5,61
1633633586256,117.5,61
1633633586263,116.5,65
1633633586264,116.5,65
1633633586271,116.5,67
1633633586271,116.5,67
1633633586279,115.5,71
1633633586280,115.5,71
1633633586287,115.5,74
1633633586288,115.5,74
1633633586296,115.5,77
1633633586299,115.5,77
1633633586303,114.5,79
1633633586303,114.5,79
1633633586312,114.5,81
1633633586314,114.5,81
1633633586319,114.5,84
1633633586320,114.5,84
1633633586327,113.5,86
1633633586328,113.5,86
1633633586335,113.5,88
1633633586336,113.5,88
1633633586343,113.5,90
1633633586344,113.5,90
1633633586351,113.5,92
1633633586351,113.5,92
1633633586363,113.5,95
1633633586366,113.5,95
1633633586367,112.5,96
1633633586377,112.5,99
1633633586378,112.5,99
1633633586382,111.5,101
1633633586383,111.5,101
1633633586390,111.5,104
1633633586391,111.5,104
1633633586397,111.5,105
1633633586398,111.5,105
1633633586406,110.5,107
1633633586408,110.5,107
1633633586415,110.5,109
1633633586417,110.5,109
1633633586423,110.5,109
1633633586426,110.5,109
1633633586684,111.5,109
1633633586685,111.5,109
1633633586695,112.5,109
1633633586700,112.5,109
1633633586701,113.5,109
1633633586710,115.5,109
1633633586711,115.5,109
1633633586716,116.5,109
1633633586717,116.5,109
1633633586723,118.5,109
1633633586725,118.5,109
1633633586732,119.5,109
1633633586735,119.5,109
1633633586739,121.5,109
1633633586740,121.5,109
1633633586747,122.5,109
1633633586748,122.5,109
1633633586755,124.5,110
1633633586759,124.5,110
1633633587088,124.5,111
1633633587089,124.5,111
1633633587097,123.5,113
1633633587098,123.5,113
1633633587104,122.5,117
1633633587105,122.5,117
1633633587112,122.5,121
1633633587113,122.5,121
1633633587120,120.5,127
1633633587121,120.5,127
1633633587128,119.5,135
1633633587129,119.5,135
1633633587137,118.5,147
1633633587138,118.5,147
1633633587144,115.5,163
1633633587146,115.5,163
1633633587154,114.5,180
1633633587155,114.5,180
1633633587160,112.5,197
1633633587161,112.5,197
1633633587168,111.5,213
1633633587169,111.5,213
1633633587177,110.5,221
1633633587178,110.5,221
1633633587184,109.5,234
1633633587185,109.5,234
1633633587194,108.5,245
1633633587195,108.5,245
1633633587200,107.5,254
1633633587201,107.5,254
1633633587209,106.5,257
1633633587211,106.5,257
1633633587219,106.5,264
1633633587220,106.5,264
1633633587223,105.5,268
1633633587226,105.5,268
1633633587232,104.5,273
1633633587233,104.5,273
1633633587240,104.5,276
1633633587242,104.5,276
1633633587247,103.5,278
1633633587248,103.5,278
1633633587255,103.5,279
1633633587260,103.5,279
1633633587416,103.5,281
1633633587419,103.5,281
1633633587421,103.5,285
1633633587430,103.5,291
