1633544225704,127,230
1633544225705,127,230
1633544225711,134,233
1633544225711,134,233
1633544225718,141,236
1633544225720,141,236
1633544225732,149,239
1633544225738,149,239
1633544225739,165,246
1633544225743,185,253
1633544225747,185,253
1633544225751,208,262
1633544225754,208,262
1633544225769,232,272
1633544225773,260,283
1633544225775,290,296
1633544225784,320,310
1633544225786,320,310
1633544225791,348,324
1633544225794,348,324
1633544225807,386,344
1633544225809,386,344
1633544225814,407,355
1633544225815,407,355
1633544225831,415,358
1633544225833,429,365
1633544225838,433,367
1633544225840,433,367
1633544225846,441,371
1633544225848,441,371
1633544226089,442,369
1633544226091,442,369
1633544226095,443,366
1633544226101,446,363
1633544226102,446,363
1633544226108,449,358
1633544226109,449,358
1633544226116,454,349
1633544226118,454,349
1633544226125,460,338
1633544226127,460,338
1633544226134,466,323
1633544226137,466,323
1633544226141,477,297
1633544226149,481,287
1633544226151,481,287
1633544226156,488,268
1633544226157,488,268
1633544226173,495,249
1633544226175,504,230
1633544226188,521,198
1633544226190,521,198
1633544226206,525,192
1633544226208,533,181
1633544226211,540,172
1633544226213,540,172
1633544226220,547,165
1633544226228,547,165
1633544226232,553,160
1633544226236,555,158
1633544226238,555,158
1633544226243,559,155
1633544226245,559,155
1633544226251,562,153
1633544226252,562,153
1633544226269,564,152
1633544226275,566,152
1633544226278,566,152
1633544226285,567,152
1633544226287,567,152
1633544226302,568,155
1633544226307,568,155
1633544226308,569,158
1633544226315,569,164
1633544226316,569,164
1633544226324,569,173
1633544226326,569,173
1633544226334,569,182
1633544226336,569,182
1633544226342,565,192
1633544226355,550,228
1633544226366,550,228
1633544226370,545,236
1633544226372,527,266
1633544226379,512,285
1633544226381,512,285
1633544226389,503,293
1633544226398,503,293
1633544226402,487,308
1633544226410,468,322
1633544226415,450,333
1633544226421,433,339
1633544226426,416,343
1633544226434,416,343
1633544226443,389,343
1633544226445,375,338
1633544226451,360,323
1633544226453,360,323
1633544226462,346,301
1633544226469,337,273
1633544226474,331,245
1633544226475,331,245
1633544226490,331,230
1633544226498,331,181
1633544226499,331,181
1633544226506,337,160
1633544226507,337,160
1633544226513,347,142
1633544226514,347,142
1633544226523,358,128
1633544226525,358,128
1633544226533,369,119
1633544226535,369,119
1633544226537,381,112
1633544226548,391,109
1633544226556,402,108
1633544226562,413,108
1633544226565,413,108
1633544226570,424,109
1633544226577,436,115
1633544226579,436,115
1633544226586,454,130
1633544226586,454,130
1633544226602,466,145
1633544226605,471,154
1633544226609,479,173
1633544226610,479,173
1633544226620,484,188
1633544226641,488,238
1633544226642,488,238
1633544226649,488,252
1633544226651,488,252
1633544226657,485,257
1633544226659,485,257
1633544226666,481,265
1633544226669,481,265
1633544226672,476,272
1633544226674,476,272
1633544226684,471,276
1633544226687,471,276
1633544226698,466,278
1633544226701,456,280
1633544226705,443,280
1633544226713,432,273
1633544226714,432,273
1633544226720,426,266
1633544226722,426,266
1633544226732,416,253
1633544226733,416,253
1633544226736,413,247
1633544226738,413,247
1633544226745,407,237
1633544226748,407,237
1633544226752,406,233
1633544226753,406,233
1633544227572,383,227
1633544227579,378,230
1633544227580,378,230
1633544227590,371,233
1633544227595,371,233
1633544227597,364,236
1633544227603,351,240
1633544227604,351,240
1633544227611,342,243
1633544227612,342,243
1633544227618,332,246
1633544227619,332,246
1633544227630,327,246
1633544227631,327,246
1633544227635,318,248
1633544227642,310,248
1633544227645,310,248
1633544227660,295,248
1633544227667,288,245
1633544227668,275,231
1633544227878,275,231
1633544227882,272,230
1633544227891,269,229
1633544227893,269,229
1633544227897,265,227
1633544227899,265,227
1633544227927,226,197
1633544227931,211,181
1633544227936,194,163
1633544227938,194,163
1633544227944,176,144
1633544227945,176,144
1633544227952,168,134
1633544227953,168,134
1633544227962,153,115
1633544227964,153,115
1633544227968,147,108
1633544227970,147,108
1633544227976,137,96
1633544227977,137,96
1633544227989,129,85
1633544227995,127,82
1633544228000,122,76
1633544228001,122,76
1633544228008,119,71
1633544228010,119,71
1633544228016,117,68
1633544228018,117,68
1633544228025,115,65
1633544228035,115,64
1633544228036,115,64
1633544228040,114,62
1633544228041,114,62
1633544228047,114,60
1633544228049,114,60
1633544228059,114,59
1633544228066,114,59
1633544228069,114,57
1633544228072,114,56
1633544228079,114,55
1633544228081,114,55
1633544228088,114,54
1633544228089,114,54
1633544228097,114,53
1633544228100,114,53
1633544228105,114,52
1633544228107,114,52
1633544228111,114,52
1633544228112,114,52
1633544228128,114,52
1633544228130,114,51
1633544228135,114,51
1633544228137,114,51
1633544228143,114,51
1633544228144,114,51
1633544228154,114,51
1633544228161,114,51
1633544228175,114,50
1633544228176,114,50
1633544228192,114,50
1633544228194,114,50
1633544228224,114,50
1633544228226,114,50
1633544228238,114,49
1633544228239,114,49
1633544228246,114,49
1633544228247,114,49
1633544228258,114,49
1633544228261,114,49
1633544228265,114,49
1633544228270,114,48
1633544228271,114,48
1633544228278,114,47
1633544228279,114,47
1633544228286,114,46
1633544228288,114,46
1633544228297,114,46
1633544228299,114,46
1633544228303,114,45
1633544228310,114,45
1633544228311,114,45
1633544228326,114,44
1633544228328,114,44
1633544228335,114,44
1633544228336,114,44
1633544228342,114,43
